,Time,User,Tweet
756,2022-11-23 04:38:29+00:00,421ANDROD,"RT @Jake__Wujastyk: $QQQ #QQQ Bull pennant breakout today. 

Targeting $292.25-$293.25 above. https://t.co/sF6evqSBZp"
757,2022-11-23 03:54:20+00:00,Juanro3303,Y'all are too greedy anyway. #nasdaq #qqq #stockmarket #greed #stocks #spywho #cryptobubble? https://t.co/2zGPlkTPl0
758,2022-11-23 03:27:07+00:00,topstonks,"$QQQ was the 12th most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/DCtZrsfnR9#qqq    #wallstreetbets  #trading https://t.co/OUhMEhWiWF"
759,2022-11-23 03:25:24+00:00,TraderCloudy,"Leaving for the rest of the week. I leave you with this 🦃 gift. 

ADR:
4040-3980 (ES)
11864-11619 (NQ)

ES Levels:
4042, 4037, 4015, 3985, 3954, 3931

#SPX #SPY #ES_F #ICT #US500 #scalping #daytrading #tradingplan #priceaction #qqq #ndx #levels #tradinglevels (1/2)"
760,2022-11-23 03:25:15+00:00,kumasenpai1,"米国株市場は上昇。
年始の最高値圏から
SP500 #VOO　-16.33％（前日比+1.33％）
ナスダック100 #QQQ　-28.81％（+1.44％）
ダウ #DIA　-6.76％（+1.16％）
全世界 #VT　-17.83％（+1.31％）

3指数ともに引けにかけて上昇。
最近はダウ指数が好調ですね。 https://t.co/MrkLOvmmso"
761,2022-11-23 03:20:12+00:00,TheBullishShark,Ended up being FAKE NEWS but the stock was up on it #LOL #meta #robot #fb  #markzuckerberg #spy #metaverse #twtr  #fakenews #fyp #facebook #whatsapp #instagram #empire #investing #surfsup #qqq #snap #google #youtube #rumble #thebullishshark #dorsey #Bitcoin #Qatar #stocks #BTC https://t.co/Ev2hxxHCUG
762,2022-11-23 03:16:37+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
763,2022-11-23 02:53:02+00:00,mesteves12,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
764,2022-11-23 02:46:27+00:00,SPX_Enthusiast,"RT @Jake__Wujastyk: $QQQ #QQQ Completely different perspective than the earlier post, but same conclusion. 

The S/R flip is still in effec…"
765,2022-11-23 02:24:55+00:00,CoreyxTrades,"$SJI

After a consolidating there is a possible break out incoming. Only if it can break above.

#SJI #SPY #QQQ #SPX #Stock #StockMarket #TradingView https://t.co/WvuUQcyk79"
766,2022-11-23 02:23:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/5ugLAMmMIX
767,2022-11-23 02:20:52+00:00,CoreyxTrades,"$MSFT

Hourly chart. Breaking out of its bull flag. Next resistance is as shown 📈.

#MSFT #Stock #StockMarket #SPY #QQQ #SPX #TradingView https://t.co/C8fVhcH5ub"
768,2022-11-23 02:19:12+00:00,splendiloquent1,"RT @TTOiltrading: Trade Plan 23/11/2022: JAN $Brent/ JAN $WTI

1. Balance between 8710-9010/7975-8230

2. Below 8660/7925, we test 8460/772…"
769,2022-11-23 02:18:30+00:00,lovehawties,"RT @Unbearabull2: $AMC $APE $GME

#IXIC #QQQ #tech #Futures 

🤭 (requires a chart)

tomorrow, i think #SPX500 will: 

(a) pay out full 
(b)…"
770,2022-11-23 02:16:08+00:00,Unbearabull2,"$AMC $APE $GME

#IXIC #QQQ #tech #Futures 

🤭 (requires a chart)

tomorrow, i think #SPX500 will: 

(a) pay out full 
(b) pay out partly
(c) not pay out, sideways
(d) any volume = #AMC #APE #GME gamma squeeze

https://t.co/6AlvVjwgRf
#MOASS #CHECKMATE #ChokeOnThat 
for fun 🤭🦃"
771,2022-11-23 02:13:27+00:00,FinTaxBot,"RT @CoreyxTrades: Will give TA on any charts if you need any or a second opinion 👍🏻. 

#SPY #SPX #QQQ #Stock #Stockmarket"
772,2022-11-23 02:13:22+00:00,CoreyxTrades,"Will give TA on any charts if you need any or a second opinion 👍🏻. 

#SPY #SPX #QQQ #Stock #Stockmarket"
773,2022-11-23 02:00:57+00:00,Caro38006850,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
774,2022-11-23 01:57:44+00:00,Regardeleciel1,"RT @yftousineko: 今週もサラリーマンのお仕事で出張続き(・・;🐈
出張はその地のものを食べれたりするのでその点嬉しいのですが、取引先との会食が組まれておりfxにほとんど触れず🐈🐈
サラリーマン辞めた方が年収高くなるかもと本気で考え中(・・;🤔🐈🐈🐈
#サラリーマ…"
775,2022-11-23 01:53:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/pUJ0gUHJb8
776,2022-11-23 01:49:38+00:00,MichaelBW80,"RT @CoreyxTrades: $CD

Formed a bear flag on the daily but had a strong bounce today. Could see a retest of the top of the flag.

#CD #Stoc…"
777,2022-11-23 01:46:18+00:00,KhosrowTerti,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
778,2022-11-23 01:32:21+00:00,EmeraldTactical,Emerald Tactical Weekly Calibration: https://t.co/nhQIVXNPpw #investing #wallstreetbets #spy #qqq #btc https://t.co/Osi9zFffGN
779,2022-11-23 01:31:28+00:00,IamSuperTrader,#QQQ #SPY Heavy Puts ..!! https://t.co/IDFOs3YZUl
780,2022-11-23 01:25:45+00:00,wangjunfei10,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
781,2022-11-23 01:19:54+00:00,TTOiltrading,"Trade Plan 23/11/2022: JAN $Brent/ JAN $WTI

1. Balance between 8710-9010/7975-8230

2. Below 8660/7925, we test 8460/7720

3. Above 9060/8280, we test 9245/8490

4. Now 8860/8130

#Brent #WTI #CL_F #Oil #OOTT #oilandgas #SPY #QQQ $ES_F $ES $SPX $SPY $QQQ $CL_F #原油"
782,2022-11-23 00:48:34+00:00,Ramdan19992,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
783,2022-11-23 00:44:10+00:00,truyoo,"RT @Jake__Wujastyk: $QQQ #QQQ Completely different perspective than the earlier post, but same conclusion. 

The S/R flip is still in effec…"
784,2022-11-23 00:43:35+00:00,bigmandaaa,軒並み上げてきました。このまま十二月に入ってほしい。　#米国株　#ナスダック　#ダウ　#SP500　#QQQ　#レバナス https://t.co/qLOENplMqg
785,2022-11-23 00:42:42+00:00,CoreyxTrades,"$CD

Formed a bear flag on the daily but had a strong bounce today. Could see a retest of the top of the flag.

#CD #Stock #StockMarket #SPY #QQQ #SPX #TradingView https://t.co/xAtcMfjKBC"
786,2022-11-23 00:38:32+00:00,CoreyxTrades,"$ABT

Consolidating at the top of the channel. Looking very primed to break out from this this trend.

#ABT #Stock #StockMarket #SPY #QQQ #SPX #TradingView https://t.co/WHUhsnLHoG"
787,2022-11-23 00:37:32+00:00,marketwizard87,"RT @Jake__Wujastyk: $QQQ #QQQ Completely different perspective than the earlier post, but same conclusion. 

The S/R flip is still in effec…"
788,2022-11-23 00:34:12+00:00,AlexanderNikaj,"RT @Jake__Wujastyk: $QQQ #QQQ Completely different perspective than the earlier post, but same conclusion. 

The S/R flip is still in effec…"
789,2022-11-23 00:33:06+00:00,CoreyxTrades,"$HALO

Bullish pennant breaking out. Next resistance is shown.

#HALO #Stock #StockMarket #SPY #QQQ #SPX #Tradingview https://t.co/KEukw267l3"
790,2022-11-23 00:31:05+00:00,prerdman,"RT @Jake__Wujastyk: $QQQ #QQQ Completely different perspective than the earlier post, but same conclusion. 

The S/R flip is still in effec…"
791,2022-11-23 00:29:22+00:00,GiuseppeDenarii,"RT @Jake__Wujastyk: $QQQ #QQQ Completely different perspective than the earlier post, but same conclusion. 

The S/R flip is still in effec…"
792,2022-11-23 00:29:00+00:00,Jake__Wujastyk,"$QQQ #QQQ Completely different perspective than the earlier post, but same conclusion. 

The S/R flip is still in effect w/ a strong close today. https://t.co/Xc1xeUkQPS"
793,2022-11-23 00:18:57+00:00,FedeKaufer,"RT @Jake__Wujastyk: $QQQ #QQQ Bull pennant breakout today. 

Targeting $292.25-$293.25 above. https://t.co/sF6evqSBZp"
794,2022-11-23 00:16:44+00:00,CoreyxTrades,"$SHOP

On watch tomorrow with a strong bounce off the trend line and the 20MA. Looks very bullish here.

#SHOP #SPY #QQQ #SPX #Stocks #StockMarket #TradingView https://t.co/7YaWMYOOMU"
795,2022-11-23 00:03:45+00:00,jwinter300,"RT @Jake__Wujastyk: $QQQ #QQQ Bull pennant breakout today. 

Targeting $292.25-$293.25 above. https://t.co/sF6evqSBZp"
796,2022-11-23 00:02:18+00:00,BenjaminBaca7,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
797,2022-11-23 00:00:56+00:00,Drawn_Cup,"RT @PaulAsmar5: ES SPY PM 11/22/22. Bulls rampage out of daily balance in the S&amp;P. NQ OS... https://t.co/oDjAK4DGSi via @YouTube

When’s th…"
798,2022-11-23 00:00:02+00:00,SapienHyper,"RT @Jake__Wujastyk: $QQQ #QQQ Bull pennant breakout today. 

Targeting $292.25-$293.25 above. https://t.co/sF6evqSBZp"
799,2022-11-22 23:58:31+00:00,mitztrades,"🟢 16 minute trading day. $84 in profit trading #qqq #spy and #tsla 💸

#calls #puts #tradingview #TOS #optiontrading #eldorado #stockoptions #stockoptionstrading #optionstrading #options #trader #trading #daytrading #stock #wallstreet #mitztrades #market #stocks https://t.co/B08mvl9Tbi"
800,2022-11-22 23:49:56+00:00,SpongebobTradez,"Going to begin publishing my trade ideas here for the twitter community to see. Very nervous to do this but I think it will help me learn and grow a community of like minded traders.  

#spy #qqq #meta #AAPL #StockMarket"
801,2022-11-22 23:41:59+00:00,UltimateTonyMan,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
802,2022-11-22 23:38:48+00:00,JorgeMeek097,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
803,2022-11-22 23:35:54+00:00,Jake__Wujastyk,"$QQQ #QQQ Bull pennant breakout today. 

Targeting $292.25-$293.25 above. https://t.co/sF6evqSBZp"
804,2022-11-22 23:17:09+00:00,f8d1435,RT @SHMCHAT: ⁧#تاسي⁩  ⁧#سهم_شات⁩    ⁧#السوق_الامريكي⁩ ⁧#المؤشر_العام⁩  ⁧#الاسهم_السعودية⁩ ⁧#السوق_السعودي⁩ ⁧#النسداك⁩   ⁧#البتكوين⁩. ⁦#QQQ⁩…
805,2022-11-22 23:13:12+00:00,Michael81491472,"#테슬라,#애플 ,#QQQ,#SPY 등. 국내, #해외주식담보대출 신규 최저5.8~6.9% LTV45%-65%까지 하나증권 문의 010-8149-1472"
806,2022-11-22 23:01:28+00:00,JosephJames07,"Ranges act like magnets, so I never trust a breakout.  I'd rather wait for sellers try twice, then buy into their stops for an easy run back to the range!

#DayTrading #FuturesTrading #TechnicalAnalysis #PriceAction #Emini #Nasdaq #SPY #QQQ #CrudeOil #DreamJob #SchoolOfTrade https://t.co/oEYNqJLsNj"
807,2022-11-22 22:56:32+00:00,EmilioCTO23,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
808,2022-11-22 22:51:58+00:00,gs_stark,@CravyOks #QQQ
809,2022-11-22 22:47:21+00:00,CoreyxTrades,"$EBAY

Hourly chart has formed a bull flag. Next wall is shown.

#EBAY #SPY #QQQ #SPX #Stocks #StockMarket #TradingView https://t.co/zYNnokxHdv"
810,2022-11-22 22:37:54+00:00,Fitzstock2004,"$spy $spx $es_f $comp $qqq $nq_f #spx #spy #es_f #comp #qqq #nq_f #stocks 
 -Daily chart close with notes 11/22/22 https://t.co/j4zdKQ9pYr"
811,2022-11-22 22:36:22+00:00,DonaldRusan,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
812,2022-11-22 22:30:47+00:00,robisbitts,"DOW #DIA

VERSUS 

NASDAQ #QQQ

My latest strategy article for #SeekingAlpha on why this battle has to be on investors' radar

https://t.co/1Y2v34GHZ2"
813,2022-11-22 22:26:14+00:00,Christo48746457,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
814,2022-11-22 22:18:33+00:00,megamillies,"Where do we see all of tomorrow's numbers bringing us?
8:30 AM Jobless Claims
9:45 AM PMIs
10 AM Consumer Expectations &amp; New Home Sales
10:30 AM Crude Oil
2 PM FOMC Minutes

$SPX closed at 4003 today
$QQQ closed at 285.95
$TNX down 1.8% today to 3.757

#SPX #QQQ #TNX #trading https://t.co/q6w8W2vU6k"
815,2022-11-22 22:05:41+00:00,hdpr2016,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
816,2022-11-22 21:31:50+00:00,Ja______Ma,#SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/w8rxtWIVvo
817,2022-11-22 21:24:26+00:00,monango,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
818,2022-11-22 21:21:57+00:00,FU_Investing,"Hope you enjoyed the little market pump today, may run a little more tomorrow, but that’s it. 
#SPY #DIA #QQQ #IWM #stockmarkets"
819,2022-11-22 21:14:22+00:00,Trade_mcarso,"RT @JPoco722: Tomorrow I will be participating in my first Twitter Spaces hosted @CasualtyWar at 9pm EST.   Will be joining
@Trader_mcaruso…"
820,2022-11-22 21:13:10+00:00,w__Q112,RT @SHMCHAT: ⁧#تاسي⁩  ⁧#سهم_شات⁩    ⁧#السوق_الامريكي⁩ ⁧#المؤشر_العام⁩  ⁧#الاسهم_السعودية⁩ ⁧#السوق_السعودي⁩ ⁧#النسداك⁩   ⁧#البتكوين⁩. ⁦#QQQ⁩…
821,2022-11-22 21:13:02+00:00,PaulAsmar5,"ES SPY PM 11/22/22. Bulls rampage out of daily balance in the S&amp;P. NQ OS... https://t.co/oDjAK4DGSi via @YouTube

When’s the last time ES OTFU the entire day? Anyone know? https://t.co/uxkBQYwDxN #ES_F #SPY #QQQ #NQ #RTY #IWM #windotrader #futures #options #fedminutes #stocks"
822,2022-11-22 21:10:09+00:00,SHMCHAT,"⁧#تاسي⁩  ⁧#سهم_شات⁩    ⁧#السوق_الامريكي⁩ ⁧#المؤشر_العام⁩  ⁧#الاسهم_السعودية⁩ ⁧#السوق_السعودي⁩ ⁧#النسداك⁩   ⁧#البتكوين⁩. ⁦#QQQ⁩ 
اختراق…….. تفاصيل أكثر ادخل رابط تطبيق سهم شات(مجاني)

https://t.co/jEqqIA2Aw9 https://t.co/2XDaXmucxV"
823,2022-11-22 21:09:02+00:00,countingpips,"Nasdaq #COT net speculator positions dropped by -2,842 contracts in latest #data. #stocks #nasdaq #qqq https://t.co/on9hdXK0bP https://t.co/cN3Sv6G156"
824,2022-11-22 21:08:31+00:00,AnnTrades,RT @PatrickHill1677: Market Makers Maybe Under Hedged Into Dec. - as realized vol is high vs. implied vol (VIX). Brent @spotgamma notes an…
825,2022-11-22 21:06:03+00:00,TampaWINNER,"RT @eduWallStreet: CASINO CLOSED Stock Market Close GREEN. #Stocks #Indexes #trading #DAYTRADING #STOCKMARKET

S&amp;P 500 $SPX $SPY $ES $ES_F…"
826,2022-11-22 21:05:20+00:00,eduWallStreet,"CASINO CLOSED Stock Market Close GREEN. #Stocks #Indexes #trading #DAYTRADING #STOCKMARKET

S&amp;P 500 $SPX $SPY $ES $ES_F #SPX #SPY #ES #ES_F
Nasdaq 100 $NQ $NQ_F $NDX $QQQ #NQ #NQ_F #NDX #QQQ
Dow Jones $DJI $DIA $YM_F #YM_F #DJI #DIA
Russell 2000 $RUT $RTY_F $IWM #RTY_F #RUT #IWM https://t.co/lo8M2folDR"
827,2022-11-22 21:04:59+00:00,CQGInc,"Today’s, 10 top/bottom percent net change performers in the #NASDAQ100 Index #Stocks #QQQ #NQ_F #NDX #NASDAQ $QQQ $ADI $DLTR https://t.co/a4myYfoL5m"
828,2022-11-22 21:01:04+00:00,kedoulianghua,"Day_Trade_Signal
Long-short signal for 2022-11-23 is:+0
The number means signal strength,which start from 0 to +10.
+ stand for long; - stand for short
Only applicable for QQQ,TQQQ,SQQQ,NQ,MNQ,etc
#QQQ #DayTrading"
829,2022-11-22 20:42:54+00:00,460Corp,"Anytime retail #stocks carry the market…look out below.
#trading #tradingtips #stocks #bearmarket #stockmarketcrash #inflation #recession #amc #gme #wallstreetbets #options #optionstrade #optionstrading #qqq"
830,2022-11-22 20:38:47+00:00,bahadoir_rahim,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
831,2022-11-22 20:38:13+00:00,JakeWujastykq,"$QQQ #QQQ Moving up to the pennant resistance zone. 

Watching closely for a break &amp; close above this area for a bigger move to the upside. https://t.co/9Qvx7xJZtx"
832,2022-11-22 20:38:10+00:00,MarthaF73881904,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
833,2022-11-22 20:32:46+00:00,MommyTrades,#NQ #MSFT #GOOGL #NFLX no after the facts. We bought the dip today and plan was laid out clear for members on our discord. If you are not following us you are missing our on great profits each trading day. #planposted premarket. #spx #spy #qqq https://t.co/hZ3OTiSfH2
834,2022-11-22 20:25:42+00:00,topstonks,"$QQQ one of the most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DCtZrsfVGH#qqq    #wallstreetbets  #stocks https://t.co/YHBwcMvGT2"
835,2022-11-22 20:25:22+00:00,seandanzig,"RT @Jake__Wujastyk: $QQQ #QQQ Moving up to the pennant resistance zone. 

Watching closely for a break &amp; close above this area for a bigger…"
836,2022-11-22 20:18:18+00:00,Linkedplays,"OUR FREE DISCORD CAUGHT A MASSIVE 40 PERCENT WIN ON $AAPL TODAY 

LINK FOR OUR FREE DISCORD IS IN MY TWITTER BIO 

lets make some money 

#options
#SPY
#QQQ
#bitcoin
#bearmarket
#stockwizard
#swingtrade
#daytrade"
837,2022-11-22 20:14:48+00:00,OptionsDecipher,"/ES SPY Thanksgiving Friday close?

#ES_F #SPY #SPX #QQQ #AAPL #TSLA #NVDA #AMZN #MSFT"
838,2022-11-22 20:12:48+00:00,StarmaniaX,"RT @GetYaFaceMelted: $SOFI at 4.69$ , strong buy vibes atm.

Company performance &amp; growth have been exceptional this year in a really tough…"
839,2022-11-22 20:12:37+00:00,TheAlphaOmegaxx,"RT @GetYaFaceMelted: $SOFI at 4.69$ , strong buy vibes atm.

Company performance &amp; growth have been exceptional this year in a really tough…"
840,2022-11-22 20:10:26+00:00,StocksSnipers,RT @StocksniperTeam: Markets with a big sell off to close the out the 5th straight red day! This should setup for very nice bounce opportun…
841,2022-11-22 20:10:15+00:00,JBPcrearStudio,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
842,2022-11-22 20:05:10+00:00,tierianostra,"RT @GetYaFaceMelted: $SOFI at 4.69$ , strong buy vibes atm.

Company performance &amp; growth have been exceptional this year in a really tough…"
843,2022-11-22 20:03:59+00:00,GetYaFaceMelted,"$SOFI at 4.69$ , strong buy vibes atm.

Company performance &amp; growth have been exceptional this year in a really tough market.

Remember investing is a long term game. The S&amp;P is down ' -17% YTD. If you are in a better place than this you are outtrading the market. $SPX #QQQ"
844,2022-11-22 20:01:28+00:00,CoreyxTrades,"$NFLX

Could make a run here 👀Looking bullish 📈.

#NFLX #Netflix #SPY #QQQ #SPX #TradingView #Stocks #StockMarket https://t.co/IQZIgq2c3F"
845,2022-11-22 20:00:12+00:00,trendalertsx,"🚨 $QQQ Trend Change Alert 🚨

📈 Over 60% of InsiderFinance indicators predict bull trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9BEv9

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/Ltx3VkNwdB"
846,2022-11-22 19:55:27+00:00,BackHandedTweet,"Cup and rising handle? 
I see a reversal happening somewhere 400-403

#spy #spx #vix #qqq #dow https://t.co/SknIvRy6v8"
847,2022-11-22 19:53:55+00:00,McBerglandstein,RT @PatrickHill1677: Market Makers Maybe Under Hedged Into Dec. - as realized vol is high vs. implied vol (VIX). Brent @spotgamma notes an…
848,2022-11-22 19:53:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/hXIZfUoQYZ
849,2022-11-22 19:46:26+00:00,lski69,RT @PatrickHill1677: Market Makers Maybe Under Hedged Into Dec. - as realized vol is high vs. implied vol (VIX). Brent @spotgamma notes an…
850,2022-11-22 19:45:07+00:00,OmarBarreda2,QQQ descending wedge broke bullish as implied with my previous post. Currently forming a rising wedge without any hourly consolidation all day. I expect a bear move in the next coming hours. #QQQ #NASDAQ100 https://t.co/oU8ZyLYjuQ https://t.co/r7M0M2drAW
851,2022-11-22 19:42:09+00:00,AlbinoRhinoRex1,"Low Volume Melt-up

Bulls have the advantage.

#SPX
#QQQ
#DIA
#BTC"
852,2022-11-22 19:37:14+00:00,PatrickHill1677,Market Makers Maybe Under Hedged Into Dec. - as realized vol is high vs. implied vol (VIX). Brent @spotgamma notes an 'air pocket' below 3900 - 3600. @AnnTrades @jam_croissant @michaellebowitz @Mayhem4Markets @IanRHarnett @MichaelMOTTCM #trading #SPX500 #optionstrade #ES_F #QQQ https://t.co/bEQ46XZGF1
853,2022-11-22 19:35:16+00:00,CoreyxTrades,"$BAC

Possible bull flag formed here intraday. Waiting for the break for possible entry👀

#BAC #SPY #QQQ #SPX #Stocks #StockMarket #TradingView https://t.co/ovUhtB8G9z"
854,2022-11-22 19:27:41+00:00,donnylem,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
855,2022-11-22 19:23:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/S2rshnDL04
856,2022-11-22 19:19:10+00:00,CoreyxTrades,"$DISH

Big winner for today! 👊📈

#DISH #SPY #QQQ #SPX #Stocks #StockMarket #TradingView https://t.co/CtpsndofR2"
857,2022-11-22 19:15:14+00:00,trendalertsx,"📉 $QQQ Bear Swing Signal 📉

🚀 Over 90% of InsiderFinance indicators predict bear trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9BEv9

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/BpRXLM8fQV"
858,2022-11-22 19:13:33+00:00,stan_stason,#NQ_F #NASDAQ #QQQ #CRYPTO #BITCOIN #ETHERIUM #SP500 #SPY https://t.co/PtYrrtoz4s
859,2022-11-22 18:41:41+00:00,Leo1Luke,#QQQ $QQQ ➡️Bullish Pennant or what ?⛳️ https://t.co/f8NrdAl2C4
860,2022-11-22 18:41:24+00:00,jonmar2816,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
861,2022-11-22 18:40:24+00:00,h07_h,"RT @whynotoption: #qqq #spx #spy #option #السوق_الامريكي 
#DJI الداو جونز 

تحت المجهر https://t.co/ozkld7DZ2m"
862,2022-11-22 18:35:53+00:00,RafaelBMarchena,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
863,2022-11-22 18:34:00+00:00,JoshuaScribner3,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
864,2022-11-22 18:29:33+00:00,CristianCoral5,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
865,2022-11-22 18:25:31+00:00,JctTrader,"RT @Jake__Wujastyk: $QQQ #QQQ Moving up to the pennant resistance zone. 

Watching closely for a break &amp; close above this area for a bigger…"
866,2022-11-22 18:24:13+00:00,Penny_Warrior,"RT @Jake__Wujastyk: $QQQ #QQQ Moving up to the pennant resistance zone. 

Watching closely for a break &amp; close above this area for a bigger…"
867,2022-11-22 18:23:15+00:00,UnderstanThis,"RT @Jake__Wujastyk: $QQQ #QQQ Moving up to the pennant resistance zone. 

Watching closely for a break &amp; close above this area for a bigger…"
868,2022-11-22 18:22:04+00:00,GiuseppeDenarii,"RT @Jake__Wujastyk: $QQQ #QQQ Moving up to the pennant resistance zone. 

Watching closely for a break &amp; close above this area for a bigger…"
869,2022-11-22 18:21:46+00:00,Jake__Wujastyk,"$QQQ #QQQ Moving up to the pennant resistance zone. 

Watching closely for a break &amp; close above this area for a bigger move to the upside. https://t.co/7LqJ5xjinX"
870,2022-11-22 18:19:16+00:00,cmmontoy,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
871,2022-11-22 18:17:11+00:00,mariano84765596,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
872,2022-11-22 18:17:09+00:00,JoseTristancho1,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
873,2022-11-22 18:05:32+00:00,yanked21,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
874,2022-11-22 18:04:02+00:00,hdghunter,"#QQQ short-term option play 😎
entry: $0.69
exit: $1.73
holding time ~1 hour https://t.co/LYpsOcQgkj"
875,2022-11-22 17:40:28+00:00,Old_Timer64,"RT @VeteranWallSt: Great week in ITG
Personally hit 34/35 $ES_F trades🎯for just under $10k
Option Pricing Model (OPM) has been straight🔥
$S…"
876,2022-11-22 17:39:02+00:00,mostafaaljesmi,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
877,2022-11-22 17:38:40+00:00,zaoz21,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
878,2022-11-22 17:38:20+00:00,JULIANRAMIREZV,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
879,2022-11-22 17:32:09+00:00,algoman212,"LIVE STREAM TODAY AT 12:30 EST!!! LINK TO YOUTUBE IN BIO! (Not for beginners) 
#Daytrader #daytrading #QQQ #SPX #NASDAQ100 #Futures #algotrading #NASDAQ #Livestream #Livetrading #livetrading #tradingstrategy #futurestrading"
880,2022-11-22 17:23:25+00:00,Max62310266,"RT @0nlyriisk: Jump into the room 💰

$NQ_F #QQQ 

#SPX https://t.co/dh9V7A8bow"
